-BEGIN HEADER-
Parameter(s): 
T2M                     Temperature at 2 Meters (C) 
RH2M                    Relative Humidity at 2 Meters (%) 
CLOUD_AMT               Cloud Amount (%) 
ALLSKY_SFC_SW_DWN       All Sky Surface Shortwave Downward Irradiance (W/m^2) 
-END HEADER-
province,district,sub_district,village,approx_lat,approx_long,village_id,T2M,RH2M,CLOUD_AMT,ALLSKY_SFC_SW_DWN,CLUSTER
SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN,LESABE,3.507834483,125.6167586,1580,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN,BENTUNG,3.52385,125.61965,1579,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN,SIMUENG,3.529322424,125.6127509,1578,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,KUMA I,3.573222556,125.5707489,1577,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,MALUENG,3.603430921,125.5739178,1576,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,PELELANGEN,3.567953846,125.5537769,1575,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,TIMBELANG,3.606672727,125.5466,1574,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,PALAHANAENG,3.592783654,125.5749577,1573,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,RENDINGAN,3.613644052,125.5791902,1572,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,SENSONG,3.627437079,125.5625629,1571,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,TARIANG BARU,3.623516149,125.5782298,1570,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,BIRU,3.599772414,125.5543534,1569,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,TALENGEN,3.590772727,125.5598081,1568,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,HESANG,3.4482425,125.50325,1541,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,MAHUMU II,3.39610531,125.5758027,1540,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,MAHUMU I,3.398523026,125.5599092,1539,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,KALINDA I,3.438380952,125.5320024,1538,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,MAWIRA,3.409265217,125.6524478,1510,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,BEBALANG,3.339266327,125.576202,1509,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,BATUNDERANG,3.35116763,125.613922,1508,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,KENDAHE,KENDAHE II,3.665417333,125.40952,1593,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,NGALIPAENG I,3.399347826,125.6240014,1506,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,SOWAENG,3.381390258,125.6080261,1505,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,LAPANGO,3.384463971,125.5913375,1504,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,LAINE,3.426588571,125.6121243,1503,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,KALUWATU,3.431906667,125.5858733,1502,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,NUSA TABUKAN,NANUSA,3.765287151,125.5746307,1501,27.92883333333333,81.20833333333331,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,NUSA TABUKAN,BUKIDE TIMUR,3.790348005,125.6085994,1500,27.92883333333333,81.20833333333331,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,NUSA TABUKAN,BUKIDE,3.783418571,125.5959175,1499,27.92883333333333,81.20833333333331,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,NUSA TABUKAN,NUSA,3.752447452,125.5711927,1498,27.92883333333333,81.20833333333331,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,NUSA TABUKAN,NANEDAKELE,3.76150122,125.5617732,1497,27.92883333333333,81.20833333333331,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,NAHA I,3.684114444,125.5361322,1496,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,BOWONGKULU I,3.636561538,125.5527385,1495,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,KALEKUBE I,3.695748252,125.5048126,1494,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,LIKUANG,3.667830952,125.5505798,1493,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,PETTA SELATAN,3.64158705,125.5706554,1492,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,PETTA BARAT,3.644209375,125.5611406,1491,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,PETTA TIMUR,3.646136735,125.5630143,1490,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,RAKU,3.6619,125.5292871,1489,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,MOADE,3.674314894,125.5185106,1488,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,PINDANG,3.451738235,125.5962029,1511,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,KENDAHE,KENDAHE I,3.691192453,125.409934,1592,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,LAPEPAHE,3.411860345,125.5820862,1512,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,LAPANGO I,3.400971739,125.5922739,1514,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,KALAMA DARAT,3.450915116,125.5648186,1537,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,MENGGAWA II,3.46449375,125.5340396,1536,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,LELIPANG,3.484807143,125.5351607,1535,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,MAHUMU,3.410395121,125.5650951,1534,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,D A G H O,3.434421637,125.5684368,1533,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,PANANARU,3.439542373,125.550878,1532,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,MAKALEKUHE,3.418755952,125.5395762,1531,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,B E B U,3.418178049,125.5288561,1530,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,KALINDA,3.443063636,125.5307242,1529,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,MENGGAWA,3.440895,125.5116525,1528,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,ULUNG PELIANG,3.496772857,125.53655,1527,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,BINALA,3.473007692,125.5298346,1526,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,BALANE,3.463678947,125.5200579,1525,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,POKOL,3.456440741,125.505863,1524,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,NAGHA II,3.4690125,125.4993893,1523,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,NAGHA I,3.468215556,125.5109822,1522,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TATOARENG,PARA I,3.08398564,125.5010001,1521,27.92616666666667,81.25966666666667,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TATOARENG,TALEKO BATUSAIKI,3.165153684,125.5085881,1520,27.92616666666667,81.25966666666667,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TATOARENG,DALAKO BEMBANEHE,3.179912602,125.512178,1519,27.92616666666667,81.25966666666667,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TATOARENG,PARA,3.078100682,125.5050828,1518,27.92616666666667,81.25966666666667,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TATOARENG,MAHENGETANG,3.142738122,125.4535309,1517,27.92616666666667,81.25966666666667,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TATOARENG,KAHAKITANG,3.175847295,125.5287021,1516,27.92616666666667,81.25966666666667,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,TATOARENG,KALAMA,3.243959011,125.4591439,1515,27.92616666666667,81.25966666666667,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,LEHIMI TARIANG,3.396624529,125.6419,1513,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,NGALIPAENG II,3.391426087,125.6289174,1507,27.76366666666666,81.09366666666664,74.72516666666665,224.1688333333333,2
SULAWESI UTARA,KOTA BITUNG,RANOWULU,BATUPUTIH  BAWAH,1.555628346,125.1681386,2719,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KOTA BITUNG,LEMBEH UTARA,PINTUKOTA,1.457050071,125.2546096,2754,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KEPULAUAN TALAUD,SALIBABU,BITUNURIS SELATAN,3.817380769,126.693699,1741,27.827,81.49383333333331,76.49350000000001,228.2815,2
SULAWESI UTARA,MINAHASA UTARA,LIKUPANG BARAT,MUNTE,1.691018459,125.0051572,2047,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,MINAHASA UTARA,LIKUPANG BARAT,MUBUNE,1.71069187,125.0117008,2046,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KEPULAUAN TALAUD,SALIBABU,BITUNURIS,3.839531818,126.6849886,1740,27.827,81.49383333333331,76.49350000000001,228.2815,2
SULAWESI UTARA,MINAHASA UTARA,LIKUPANG BARAT,SEREI,1.733329688,125.011068,2044,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,MINAHASA UTARA,LIKUPANG SELATAN,BATU,1.654763673,125.0160229,2099,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,MINAHASA UTARA,LIKUPANG BARAT,BAHOI,1.719599259,125.0179919,2042,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KEPULAUAN TALAUD,NANUSA,KAKOROTAN,4.570590546,127.0189488,1672,27.90199999999999,81.3888333333333,74.62883333333333,226.0348333333333,2
SULAWESI UTARA,KEPULAUAN TALAUD,NANUSA,MARAMPIT,4.765822593,127.1355983,1673,28.084499999999995,81.49983333333336,74.62883333333333,226.0348333333333,2
SULAWESI UTARA,KEPULAUAN TALAUD,NANUSA,LALUHE,4.741219643,127.1132607,1674,27.90199999999999,81.3888333333333,74.62883333333333,226.0348333333333,2
SULAWESI UTARA,KEPULAUAN TALAUD,NANUSA,DAMPULIS,4.775117695,127.1282938,1675,28.084499999999995,81.49983333333336,74.62883333333333,226.0348333333333,2
SULAWESI UTARA,KEPULAUAN TALAUD,NANUSA,KARATUNG,4.72898806,127.0879045,1676,27.90199999999999,81.3888333333333,74.62883333333333,226.0348333333333,2
SULAWESI UTARA,KEPULAUAN TALAUD,NANUSA,KARATUNG TENGAH,4.732812,127.0719747,1677,27.90199999999999,81.3888333333333,74.62883333333333,226.0348333333333,2
SULAWESI UTARA,MINAHASA UTARA,LIKUPANG BARAT,AIRBANUA,1.854466871,125.0731429,2035,28.09516666666667,79.69450000000002,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,MINAHASA UTARA,LIKUPANG BARAT,TALISE,1.848932243,125.0824421,2034,28.09516666666667,79.69450000000002,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,MINAHASA UTARA,LIKUPANG BARAT,GANGGA II,1.778280452,125.0555217,2033,28.09516666666667,79.69450000000002,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,MINAHASA UTARA,LIKUPANG BARAT,GANGGA I,1.767022857,125.0543229,2032,28.09516666666667,79.69450000000002,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KEPULAUAN TALAUD,NANUSA,KARATUNG SELATAN,4.725536364,127.0639057,1678,27.90199999999999,81.3888333333333,74.62883333333333,226.0348333333333,2
SULAWESI UTARA,KEPULAUAN TALAUD,NANUSA,DAMPULIS SELATAN,4.756166667,127.1158741,1679,28.084499999999995,81.49983333333336,74.62883333333333,226.0348333333333,2
SULAWESI UTARA,MINAHASA UTARA,DIMEMBE,LUMPIAS,1.578302924,125.0077456,2029,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,MINAHASA UTARA,DIMEMBE,WASIAN,1.554767606,125.0011648,2028,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KEPULAUAN TALAUD,NANUSA,MARAMPIT TIMUR,4.743233962,127.1409396,1680,27.90199999999999,81.3888333333333,74.62883333333333,226.0348333333333,2
SULAWESI UTARA,MINAHASA UTARA,DIMEMBE,WARUKAPAS,1.511280769,125.0034554,2026,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KEPULAUAN TALAUD,KABARUAN,PANGERAN,3.769958537,126.7746683,1681,27.827,81.49383333333331,76.49350000000001,228.2815,2
SULAWESI UTARA,MINAHASA UTARA,DIMEMBE,PINILIH,1.521440361,125.035638,2024,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,MINAHASA UTARA,DIMEMBE,KLABAT,1.502149162,125.0552737,2023,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KEPULAUAN TALAUD,KABARUAN,BULUDE,3.791542857,126.7633686,1682,27.827,81.49383333333331,76.49350000000001,228.2815,2
SULAWESI UTARA,MINAHASA UTARA,LIKUPANG BARAT,WAWUNIAN,1.816954545,125.0528145,2049,28.09516666666667,79.69450000000002,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,MINAHASA UTARA,LIKUPANG BARAT,KINABUHUTAN,1.835745421,125.0960455,2050,28.09516666666667,79.69450000000002,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,MINAHASA UTARA,LIKUPANG BARAT,TAMBUN,1.807658537,125.0566634,2051,28.09516666666667,79.69450000000002,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,MINAHASA UTARA,LIKUPANG TIMUR,LIKUPANG I,1.652090476,125.0557159,2052,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KEP. SIAU TAGULANDANG BIARO,SIAU TENGAH,SALILI,2.743325,125.3890893,2435,27.923166666666667,81.50766666666668,73.21016666666665,231.20633333333333,2
SULAWESI UTARA,MINAHASA,LEMBEAN TIMUR,KAYUROYA,1.164613711,125.0255918,1250,26.939,81.33716666666665,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KEP. SIAU TAGULANDANG BIARO,SIAU TENGAH,BEONG,2.751645455,125.3857955,2436,27.92616666666667,81.25966666666667,73.21016666666665,231.20633333333333,2
SULAWESI UTARA,KEP. SIAU TAGULANDANG BIARO,SIAU TENGAH,LAI,2.727772727,125.3787515,2437,27.923166666666667,81.50766666666668,73.21016666666665,231.20633333333333,2
SULAWESI UTARA,KOTA BITUNG,LEMBEH UTARA,BINUANG,1.495648634,125.2640934,2755,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,MINAHASA,LEMBEAN TIMUR,ATEP OKI,1.169207358,125.0094837,1246,26.939,81.33716666666665,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KEP. SIAU TAGULANDANG BIARO,SIAU TENGAH,DOMPASE,2.739176923,125.3774231,2438,27.923166666666667,81.50766666666668,73.21016666666665,231.20633333333333,2
SULAWESI UTARA,MINAHASA,LEMBEAN TIMUR,KAPATARAN,1.179353166,125.0077257,1244,26.939,81.33716666666665,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,MINAHASA,KOMBI,RERER I,1.262883721,125.0198674,1243,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KEP. SIAU TAGULANDANG BIARO,TAGULANDANG SELATAN,HUMBIA,2.322112195,125.4306049,2439,27.923166666666667,81.50766666666668,73.21016666666665,231.20633333333333,2
SULAWESI UTARA,MINAHASA,KOMBI,KALAWIRAN,1.288523626,125.0162533,1241,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,MINAHASA,KOMBI,MAKALISUNG,1.280259925,125.0479468,1240,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KEP. SIAU TAGULANDANG BIARO,TAGULANDANG SELATAN,KISIHANG,2.326842857,125.4435571,2440,27.923166666666667,81.50766666666668,73.21016666666665,231.20633333333333,2
SULAWESI UTARA,KEPULAUAN TALAUD,KABARUAN,PANTUGE,3.829045455,126.8001491,1683,27.827,81.49383333333331,76.49350000000001,228.2815,2
SULAWESI UTARA,MINAHASA,KOMBI,RERER,1.271003361,125.0261817,1238,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,MINAHASA,KOMBI,SAWANGAN,1.226368308,125.027206,1236,26.939,81.33716666666665,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KEP. SIAU TAGULANDANG BIARO,TAGULANDANG SELATAN,BIRA KIAMA,2.346874576,125.4600949,2441,27.923166666666667,81.50766666666668,73.21016666666665,231.20633333333333,2
SULAWESI UTARA,MINAHASA,KOMBI,RANOWANGKO II,1.21762549,125.0108859,1234,26.939,81.33716666666665,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KEP. SIAU TAGULANDANG BIARO,TAGULANDANG SELATAN,BUHA,2.359804545,125.4566614,2442,27.923166666666667,81.50766666666668,73.21016666666665,231.20633333333333,2
SULAWESI UTARA,MINAHASA,KOMBI,LALUMPE,1.199240295,125.0127143,1232,26.939,81.33716666666665,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KEP. SIAU TAGULANDANG BIARO,TAGULANDANG SELATAN,BATUMAWIRA,2.369838462,125.4449154,2443,27.923166666666667,81.50766666666668,73.21016666666665,231.20633333333333,2
SULAWESI UTARA,KEP. SIAU TAGULANDANG BIARO,TAGULANDANG SELATAN,BIRARIKEI,2.337258824,125.4561971,2444,27.923166666666667,81.50766666666668,73.21016666666665,231.20633333333333,2
SULAWESI UTARA,MINAHASA UTARA,LIKUPANG TIMUR,MARINSOW,1.649950303,125.1518836,2058,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,MINAHASA UTARA,LIKUPANG TIMUR,WINURI,1.624451754,125.0883211,2057,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,MINAHASA UTARA,LIKUPANG TIMUR,MAEN,1.6634,125.1189618,2056,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,MINAHASA UTARA,LIKUPANG TIMUR,WINERU,1.663936073,125.0889671,2055,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,MINAHASA UTARA,LIKUPANG TIMUR,SERAWET,1.671019469,125.0414115,2054,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,MINAHASA UTARA,LIKUPANG TIMUR,LIKUPANG II,1.67489759,125.0574795,2053,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,MINAHASA,KOMBI,KOLONGAN,1.255426617,125.0119645,1237,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,MINAHASA,LEMBEAN TIMUR,PARENTEK,1.154488357,125.0171752,1252,26.939,81.33716666666665,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KEPULAUAN TALAUD,KABARUAN,KABARUAN,3.84727625,126.7668625,1684,27.827,81.49383333333331,76.49350000000001,228.2815,2
SULAWESI UTARA,KEPULAUAN TALAUD,KABARUAN,KORDAKEL,3.803627273,126.7613864,1686,27.827,81.49383333333331,76.49350000000001,228.2815,2
SULAWESI UTARA,MINAHASA UTARA,KEMA,TONTAALETE ROK-ROK,1.440198333,125.086095,1978,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,MINAHASA UTARA,KEMA,TONTALETE,1.393874118,125.0637035,1977,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KOTA BITUNG,LEMBEH SELATAN,PASIR PANJANG,1.404324896,125.1859801,2694,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KOTA BITUNG,LEMBEH SELATAN,PAUDEAN,1.418721386,125.1846388,2695,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KOTA BITUNG,LEMBEH SELATAN,BATULUBANG,1.425237981,125.1977514,2696,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KOTA BITUNG,LEMBEH SELATAN,PAPUSUNGAN,1.421128169,125.2237814,2697,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KOTA BITUNG,LEMBEH SELATAN,PANCURAN,1.425995329,125.2503123,2698,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KOTA BITUNG,LEMBEH SELATAN,DORBOLAANG,1.411738764,125.2089655,2699,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KOTA BITUNG,LEMBEH SELATAN,KELAPA DUA,1.43157668,125.2227427,2700,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KOTA BITUNG,MADIDIR,WANGURER BARAT,1.447567213,125.1432257,2701,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KOTA BITUNG,MADIDIR,PACEDA,1.448527385,125.1394897,2702,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KOTA BITUNG,MADIDIR,MADIDIR URE,1.46013242,125.1546614,2703,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KOTA BITUNG,MADIDIR,KADOODAN,1.462928497,125.1684531,2704,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KOTA BITUNG,MADIDIR,MADIDIR WERU,1.453097561,125.1729707,2705,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KOTA BITUNG,MADIDIR,MADIDIR UNET,1.453257143,125.1651521,2706,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KOTA BITUNG,MADIDIR,WANGURER TIMUR,1.442244654,125.1341066,2707,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KOTA BITUNG,MADIDIR,WANGURER UTARA,1.452671538,125.1482038,2708,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KOTA BITUNG,RANOWULU,KARONDORAN,1.50477349,125.0826131,2709,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KOTA BITUNG,RANOWULU,KUMERESOT,1.478241279,125.084457,2710,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KOTA BITUNG,RANOWULU,PINOKALAN,1.455963719,125.1096544,2711,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
SULAWESI UTARA,KOTA BITUNG,RANOWULU,TEWAAN,1.473250318,125.1141758,2712,26.896,81.50316666666669,75.62616666666668,228.10200000000003,2
